source,row_type,scenario,artifact_dir,window,trace_file,step_index,step_type,decode_batch,category,real_wall_ms_per_rank,real_cuda_ms_per_rank,bubble_ms_per_rank,bubble_share,sim_ms_per_step,real_sim_ratio,real_slope_ms_per_request,sim_slope_ms_per_request,real_sim_slope_ratio,phase426_steady_metric_penalty,phase426_prefill_share,phase426_decode_gap_share,phase426_peer_stall_share,phase428_reconstruction_error_pct,phase428_reconstruction_gate,prefill_step_count,decode_step_count,prefill_verdict,decode_verdict,mechanism_verdict,phase429_runtime_target,phase429_perfdb_target,phase405_penalty_read,gpu_allowed,ssh_allowed,runtime_modified,perf_database,valid_for_default,diagnostic_only,default_readiness
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,32,decode_only,51,tp_or_dp_allreduce,39.828740,0.816311,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,33,decode_only,51,,39.970518,,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,33,decode_only,51,dense_gemm,39.970518,5.011272,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,33,decode_only,51,ep_a2a,39.970518,7.513340,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,33,decode_only,51,memcpy_memset,39.970518,0.170517,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,33,decode_only,51,mla_attention,39.970518,12.259537,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,33,decode_only,51,moe_gemm_or_aux,39.970518,11.950985,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,33,decode_only,51,other_cuda,39.970518,2.318541,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,33,decode_only,51,tp_or_dp_allreduce,39.970518,0.827658,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,34,decode_only,51,,39.846942,,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,34,decode_only,51,dense_gemm,39.846942,4.991207,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,34,decode_only,51,ep_a2a,39.846942,7.421740,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,34,decode_only,51,memcpy_memset,39.846942,0.168684,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,34,decode_only,51,mla_attention,39.846942,12.254896,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,34,decode_only,51,moe_gemm_or_aux,39.846942,11.959951,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,34,decode_only,51,other_cuda,39.846942,2.314437,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,34,decode_only,51,tp_or_dp_allreduce,39.846942,0.831269,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,0,decode_only,56,,30.351525,,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,0,decode_only,56,dense_gemm,30.351525,4.407730,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,0,decode_only,56,ep_a2a,30.351525,6.320624,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,0,decode_only,56,memcpy_memset,30.351525,0.162540,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,0,decode_only,56,mla_attention,30.351525,10.139088,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,0,decode_only,56,moe_gemm_or_aux,30.351525,6.674892,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,0,decode_only,56,other_cuda,30.351525,2.040404,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,0,decode_only,56,tp_or_dp_allreduce,30.351525,0.726690,0.000000,0.000000,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,1,decode_only,56,,34.346414,,0.005566,0.000162,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,1,decode_only,56,dense_gemm,34.346414,5.005028,0.005566,0.000162,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,1,decode_only,56,ep_a2a,34.346414,7.499938,0.005566,0.000162,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,1,decode_only,56,memcpy_memset,34.346414,0.160384,0.005566,0.000162,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,1,decode_only,56,mla_attention,34.346414,11.281026,0.005566,0.000162,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,1,decode_only,56,moe_gemm_or_aux,34.346414,7.311898,0.005566,0.000162,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,1,decode_only,56,other_cuda,34.346414,2.305117,0.005566,0.000162,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,1,decode_only,56,tp_or_dp_allreduce,34.346414,0.823431,0.005566,0.000162,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,2,decode_only,56,,34.040909,,0.040732,0.001197,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,2,decode_only,56,dense_gemm,34.040909,5.011888,0.040732,0.001197,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,2,decode_only,56,ep_a2a,34.040909,7.365561,0.040732,0.001197,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,2,decode_only,56,memcpy_memset,34.040909,0.160424,0.040732,0.001197,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,2,decode_only,56,mla_attention,34.040909,11.359816,0.040732,0.001197,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,2,decode_only,56,moe_gemm_or_aux,34.040909,7.046269,0.040732,0.001197,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,2,decode_only,56,other_cuda,34.040909,2.306828,0.040732,0.001197,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,2,decode_only,56,tp_or_dp_allreduce,34.040909,0.835656,0.040732,0.001197,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,3,decode_only,56,,34.469957,,0.016216,0.000470,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,3,decode_only,56,dense_gemm,34.469957,5.005498,0.016216,0.000470,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,3,decode_only,56,ep_a2a,34.469957,7.409305,0.016216,0.000470,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,3,decode_only,56,memcpy_memset,34.469957,0.159836,0.016216,0.000470,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,3,decode_only,56,mla_attention,34.469957,11.426458,0.016216,0.000470,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
phase428_perstep_kernel_attrib,step_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,,3,decode_only,56,moe_gemm_or_aux,34.469957,7.459518,0.016216,0.000470,,,,,,1.516977,0.595460,0.357492,0.047048,,blocked_prefill_not_captured,0,70,prefill_steps_not_captured,decode_batch_span_too_narrow_for_slope,phase427_trace_decode_only_prefill_recollect_required,recollect_true_mixed_prefill_window_before_runtime_change,recollect_decode_batch_sweep_then_reprofile_prefill,false,false,false,false,false,false,true,No-Go
