framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,256,3072,0.005482666691144307
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,256,3072,0.016603733102480568
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,256,3072,0.011153067151705425
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,256,3584,0.013715199629465737
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,256,2560,0.005073066552480062
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,256,2560,0.016570666432380678
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,256,2560,0.010392533739407857
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,256,2048,0.004321066538492838
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,256,2048,0.01687893271446228
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,256,2048,0.010318932930628459
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,256,3072,0.01243839959303538
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,256,2560,0.011975466211636861
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,256,1536,0.003819733361403147
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,256,1536,0.017115734020868936
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,256,1536,0.009591466188430786
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,256,2048,0.010390399893124899
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,256,1024,0.0030016000072161358
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,256,1024,0.014476799964904785
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,256,6144,0.018949333826700845
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,256,1536,0.0100000003973643
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,256,1024,0.009143466750780743
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,256,768,0.0029834667841593427
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,256,768,0.015044266978899637
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,256,768,0.008682666222254436
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,256,1024,0.00876586635907491
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,256,512,0.0025429333249727885
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,256,512,0.014141866564750671
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,256,512,0.00871573289235433
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,256,256,0.0022122666239738466
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,256,256,0.014164266983668008
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,256,256,0.00754559983809789
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,1024,65536,0.13201599915822346
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,256,128,0.0021354667842388153
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,256,256,0.007501866420110066
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,256,128,0.01418560047944387
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,256,128,0.006724266707897187
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,256,128,0.006679466863473256
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,256,64,0.00180479995906353
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,256,32,0.002149333308140437
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,256,64,0.012921599547068277
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,65536,0.015032533804575601
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,256,32,0.013538133104642233
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,65536,0.04001706838607788
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,65536,0.06943039894104004
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,16384,0.00625493327776591
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,16384,0.024894932905832924
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,16384,0.022282665967941283
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,256,768,0.008100266754627227
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,12288,0.005464533468087515
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,12288,0.02314773400624593
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,12288,0.01858560045560201
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,10240,0.005898666878541311
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,10240,0.022686932484308878
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,10240,0.01729066570599874
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,256,512,0.007565866907437642
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,8192,0.005891199906667074
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,16384,0.03736639817555745
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,8192,0.022632533311843873
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,8192,0.01529813309510549
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,7168,0.005489066739877065
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,7168,0.02164693276087443
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,7168,0.014454399545987448
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,10240,0.026314665873845417
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,6144,0.0059562668204307554
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,6144,0.020294400056203206
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,8192,0.02230506738026937
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,6144,0.013622400164604188
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,5120,0.00561706672112147
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,5120,0.02049386699994405
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,7168,0.019976532459259032
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,5120,0.012849066654841104
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,4096,0.005402666827042898
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,12288,0.03001706600189209
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,4096,0.018900267283121743
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,4096,0.011598933736483257
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,3584,0.005062399804592133
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,3584,0.017975467443466186
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,5120,0.0164874662955602
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,3584,0.01148373285929362
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,3072,0.005072000126043955
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,4096,0.014689067006111145
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,3072,0.016937599579493205
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,3072,0.011025066177050274
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,2560,0.005048533280690512
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,2560,0.016793600718180337
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,3584,0.013269333044687906
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,2560,0.010797866185506185
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,3072,0.0123690664768219
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,2048,0.004636799792448679
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,2048,0.01564586659272512
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,2048,0.010046933094660442
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,1536,0.003991466760635376
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,2560,0.011203199625015259
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,1536,0.01601599951585134
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,2048,0.010404266913731893
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,1024,0.003028266628583272
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,1024,0.014549332857131957
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,1536,0.009562666217486065
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,1024,0.009149866302808125
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,768,0.002946133414904277
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,6144,0.018949333826700845
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,768,0.014272000392278036
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,1024,0.008730666836102803
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,512,0.0025962665677070618
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,256,65536,0.13071253299713134
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,768,0.008737066388130188
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,512,0.014421332875887552
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,768,0.007925333579381307
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,512,0.008748799562454224
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,256,0.014357333381970724
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,512,0.007540266712506611
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,256,0.007505066692829132
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,256,0.007460266848405202
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,128,0.01409280002117157
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,128,0.007063466807206471
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,128,0.007150933146476746
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,64,0.0017984000345071156
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,64,0.013848533233006796
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,32,0.0019402666638294857
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,160,128,1536,0.009512533744176228
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,128,32,0.013361066579818726
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,65536,0.010757333040237427
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,65536,0.03690346479415894
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,16384,0.02488853335380554
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,12288,0.005897599955399831
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,12288,0.022716800371805825
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,10240,0.00592853327592214
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,256,0.002205866575241089
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,10240,0.022590933243433635
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,8192,0.005816533168156942
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,8192,0.020871466398239134
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,7168,0.005447466671466827
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,7168,0.020787199338277183
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,6144,0.005037866532802582
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,5120,0.005064533154169718
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,128,128,0.002128000060717265
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,6144,0.020733867088953653
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,4096,0.0046304002404212955
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,4096,0.018730666240056357
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,3584,0.018820265928904213
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,768,65536,0.13063039779663085
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,3072,0.004665599763393402
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,2560,0.00510506679614385
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,128,65536,0.12964693705240887
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,3072,0.01817493240038554
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,2560,0.01800640026728312
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,2048,0.0048981333772341405
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,1536,0.003787733366092046
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,2048,0.01730453372001648
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,1024,0.0030389333764712016
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,1536,0.01504853367805481
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,768,0.002976000060637792
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,1024,0.014923733472824097
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,512,0.0025642665723959604
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,768,0.014522666732470194
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,256,0.0021568000316619872
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,512,0.014422399799029031
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,128,0.002145066608985265
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,256,0.014135467012723288
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,64,0.0017909333109855652
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,128,0.014192000031471252
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,32,0.0017973333597183228
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,16384,0.007124266525109608
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,64,0.01336853305498759
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,32,0.014069333672523499
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,65536,0.009383466839790345
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,16384,0.006671999891599019
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,65536,0.036608000596364335
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,12288,0.00544213354587555
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,16384,0.02481173276901245
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,10240,0.005846400062243144
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,12288,0.02299306591351827
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,8192,0.005827199916044871
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,10240,0.021350399653116862
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,8192,0.020941867431004842
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,6144,0.005401599903901418
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,7168,0.021228800217310585
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,5120,0.005070933202902476
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,4096,0.0046741331617037455
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,6144,0.020660267273585
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,3584,0.005055999755859375
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,5120,0.02044586737950643
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,3072,0.004659200211366018
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,3584,0.018202666441599527
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,2560,0.005054933329423269
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,2048,0.0046293333172798155
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,2560,0.017493333419164023
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,1536,0.0037813333173592886
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,1536,0.015613866845766702
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,1024,0.003005866706371307
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,64,5120,0.021514666080474854
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,1024,0.01662720044453939
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,768,0.0025898667673269907
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,512,0.002587733417749405
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,768,0.01588586668173472
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,256,0.002152533332506816
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,512,0.014285866419474283
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,128,0.0021386665602525076
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,256,0.014365866780281067
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,64,0.0017930666605631511
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,128,0.013649066289265951
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,64,0.013846400380134582
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,32,0.013432533542315165
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,7168,0.0054400001962979635
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,4096,0.018548266092936198
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,3072,0.01660053332646688
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,160,32,2048,0.016126933693885803
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,128,65536,16384,0.21114667256673178
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,128,65536,12288,0.2789375940958659
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,32,32,0.001802666609485944
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,128,65536,16384,0.37664321263631184
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,160,64,3584,0.005063466727733612
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,128,65536,12288,0.16112426122029622
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,160,512,65536,0.130348801612854
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,128,65536,10240,0.14068907101949055
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,128,65536,10240,0.2406378746032715
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,128,65536,10240,0.11894186337788899
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,128,65536,8192,0.19535360336303711
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,128,65536,8192,0.1148213307062785
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,128,65536,7168,0.1721237341562907
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,128,65536,7168,0.10474026997884114
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,128,65536,7168,0.08809599876403809
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,128,65536,6144,0.14605654080708821
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,128,65536,6144,0.09203306833902994
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,128,65536,5120,0.12393919626871745
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,128,65536,5120,0.0800277312596639
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,128,65536,5120,0.06593919992446899
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,128,65536,4096,0.1007424036661784
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,128,65536,4096,0.06687893072764078
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,128,65536,4096,0.054585599899291994
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,128,65536,7168,0.05664426485697428
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,128,65536,3584,0.0886122703552246
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,128,65536,3584,0.06166400114695231
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,128,65536,3584,0.05149333477020264
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,128,65536,10240,0.07525333563486734
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,128,65536,3072,0.07684266567230225
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,128,65536,3072,0.0551360011100769
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,128,65536,3072,0.045493332544962566
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,128,65536,4096,0.036899201075236004
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,128,65536,2560,0.06454399824142457
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,128,65536,2560,0.04732799927393595
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,128,65536,2560,0.03976106643676758
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,128,65536,8192,0.06211413145065307
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,128,65536,2048,0.05198719898859659
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,128,65536,2048,0.04304746786753337
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,128,65536,2048,0.035352532068888345
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,128,65536,6144,0.04840960105260213
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,128,65536,1536,0.04089920123418172
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,fp8,128,65536,1536,0.03531519969304402
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,nvfp4,128,65536,5120,0.042387199401855466
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,deepgemm,fp8_block,128,65536,1536,0.029368533690770464
TRTLLM,1.2.0rc5,NVIDIA B200,gemm,torch_flow,float16,128,65536,1024,0.02882133324940999
