framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,topk,num_experts,moe_ep_size,distribution,latency
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,48,7168,8,256,8,balanced,0.016972799599170686
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,48,7168,8,256,8,balanced,0.02247679978609085
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,48,7168,8,256,8,balanced,0.013177600502967835
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,48,7168,8,256,8,balanced,0.015315200388431548
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,48,7168,8,256,8,balanced,0.022163200378417968
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,48,7168,8,256,8,balanced,0.024697600305080412
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,64,7168,8,256,8,balanced,0.01371839940547943
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,64,7168,8,256,8,balanced,0.023865599930286408
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,64,7168,8,256,8,balanced,0.025737598538398743
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,64,7168,8,256,8,balanced,0.013443200290203095
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,64,7168,8,256,8,balanced,0.017737600207328796
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,64,7168,8,256,8,balanced,0.02531520128250122
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,64,7168,8,256,8,balanced,0.013792000710964203
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,64,7168,8,256,8,balanced,0.01589120030403137
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,64,7168,8,256,8,balanced,0.025536000728607178
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,64,7168,8,256,8,balanced,0.026134398579597474
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,80,7168,8,256,8,balanced,0.013433599472045898
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,80,7168,8,256,8,balanced,0.02643519937992096
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,80,7168,8,256,8,balanced,0.029161599278450013
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,80,7168,8,256,8,balanced,0.013657599687576294
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,80,7168,8,256,8,balanced,0.020099200308322906
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,80,7168,8,256,8,balanced,0.02805440127849579
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,80,7168,8,256,8,balanced,0.013705599308013915
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,80,7168,8,256,8,balanced,0.017315199971199034
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,80,7168,8,256,8,balanced,0.02884800136089325
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,80,7168,8,256,8,balanced,0.02975359857082367
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,96,7168,8,256,8,balanced,0.013254399597644805
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,96,7168,8,256,8,balanced,0.03060159981250763
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,96,7168,8,256,8,balanced,0.032364800572395325
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,96,7168,8,256,8,balanced,0.014022399485111237
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,96,7168,8,256,8,balanced,0.020688000321388244
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,96,7168,8,256,8,balanced,0.031830400228500366
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,96,7168,8,256,8,balanced,0.013638399541378021
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,96,7168,8,256,8,balanced,0.017734399437904357
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,96,7168,8,256,8,balanced,0.03249920010566711
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,96,7168,8,256,8,balanced,0.03051519989967346
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,128,7168,8,256,8,balanced,0.01395840048789978
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,128,7168,8,256,8,balanced,0.034720000624656674
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,128,7168,8,256,8,balanced,0.0375328004360199
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,128,7168,8,256,8,balanced,0.014582400023937226
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,128,7168,8,256,8,balanced,0.022758400440216063
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,128,7168,8,256,8,balanced,0.03712640106678009
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,128,7168,8,256,8,balanced,0.013657599687576294
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,128,7168,8,256,8,balanced,0.019871999323368073
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,128,7168,8,256,8,balanced,0.037385600805282596
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,128,7168,8,256,8,balanced,0.0361952006816864
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,160,7168,8,256,8,balanced,0.015203200280666351
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,160,7168,8,256,8,balanced,0.039868798851966855
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,160,7168,8,256,8,balanced,0.043587198853492735
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,160,7168,8,256,8,balanced,0.014611199498176575
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,160,7168,8,256,8,balanced,0.02570880055427551
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,160,7168,8,256,8,balanced,0.04324800074100495
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,160,7168,8,256,8,balanced,0.014019200205802917
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,160,7168,8,256,8,balanced,0.021996800601482392
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,160,7168,8,256,8,balanced,0.04344319999217987
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,160,7168,8,256,8,balanced,0.041443198919296265
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,192,7168,8,256,8,balanced,0.014473600685596466
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,192,7168,8,256,8,balanced,0.045212799310684205
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,192,7168,8,256,8,balanced,0.04963200092315674
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,192,7168,8,256,8,balanced,0.014480000734329224
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,192,7168,8,256,8,balanced,0.029478400945663452
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,192,7168,8,256,8,balanced,0.05006399750709534
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,192,7168,8,256,8,balanced,0.014425599575042724
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,192,7168,8,256,8,balanced,0.023849600553512575
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,192,7168,8,256,8,balanced,0.04947519898414612
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,192,7168,8,256,8,balanced,0.046768000721931456
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,256,7168,8,256,8,balanced,0.014630399644374847
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,256,7168,8,256,8,balanced,0.057068800926208495
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,256,7168,8,256,8,balanced,0.06321600079536438
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,256,7168,8,256,8,balanced,0.015091200172901154
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,256,7168,8,256,8,balanced,0.03500480055809021
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,256,7168,8,256,8,balanced,0.06356160044670105
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,256,7168,8,256,8,balanced,0.015238399803638458
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,256,7168,8,256,8,balanced,0.028415998816490172
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,256,7168,8,256,8,balanced,0.06387199759483338
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,256,7168,8,256,8,balanced,0.05355520248413086
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,320,7168,8,256,8,balanced,0.01510079950094223
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,320,7168,8,256,8,balanced,0.06710079908370972
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,320,7168,8,256,8,balanced,0.07749760150909424
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,320,7168,8,256,8,balanced,0.015228800475597382
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,320,7168,8,256,8,balanced,0.041715198755264284
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,320,7168,8,256,8,balanced,0.07872959971427917
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,320,7168,8,256,8,balanced,0.016118399798870087
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,320,7168,8,256,8,balanced,0.0317984014749527
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,320,7168,8,256,8,balanced,0.07706239819526672
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,320,7168,8,256,8,balanced,0.06664320230484008
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,384,7168,8,256,8,balanced,0.015171200037002563
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,384,7168,8,256,8,balanced,0.0781599998474121
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,384,7168,8,256,8,balanced,0.09005439877510071
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,384,7168,8,256,8,balanced,0.015196800231933594
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,384,7168,8,256,8,balanced,0.0463456004858017
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,384,7168,8,256,8,balanced,0.08939520120620728
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,384,7168,8,256,8,balanced,0.015897600352764128
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,384,7168,8,256,8,balanced,0.03512639999389648
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,384,7168,8,256,8,balanced,0.09038079977035522
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,384,7168,8,256,8,balanced,0.08055359721183777
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,512,7168,8,256,8,balanced,0.016700799763202667
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,512,7168,8,256,8,balanced,0.09938880205154418
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,512,7168,8,256,8,balanced,0.11561599969863892
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,512,7168,8,256,8,balanced,0.01671359986066818
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,512,7168,8,256,8,balanced,0.05767040252685547
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,512,7168,8,256,8,balanced,0.11447999477386475
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,512,7168,8,256,8,balanced,0.01669439971446991
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,512,7168,8,256,8,balanced,0.04429439902305603
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,512,7168,8,256,8,balanced,0.11447999477386475
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,512,7168,8,256,8,balanced,0.10086400508880615
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,768,7168,8,256,8,balanced,0.019334399700164796
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,768,7168,8,256,8,balanced,0.14407039880752565
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,768,7168,8,256,8,balanced,0.1646656036376953
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,768,7168,8,256,8,balanced,0.019043199717998505
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,768,7168,8,256,8,balanced,0.08128960132598877
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,768,7168,8,256,8,balanced,0.16486079692840577
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,768,7168,8,256,8,balanced,0.01804479956626892
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,768,7168,8,256,8,balanced,0.05926079750061035
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,768,7168,8,256,8,balanced,0.16520960330963136
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,768,7168,8,256,8,balanced,0.1441439986228943
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,1024,7168,8,256,8,balanced,0.01976960003376007
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,1024,7168,8,256,8,balanced,0.1862015962600708
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,1024,7168,8,256,8,balanced,0.21512000560760497
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,1024,7168,8,256,8,balanced,0.020080000162124634
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,1024,7168,8,256,8,balanced,0.10568000078201294
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,1024,7168,8,256,8,balanced,0.2157952070236206
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,1024,7168,8,256,8,balanced,0.020025600492954255
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,1024,7168,8,256,8,balanced,0.07522879838943482
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,1024,7168,8,256,8,balanced,0.21552960872650145
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,1024,7168,8,256,8,balanced,0.1817631959915161
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,1536,7168,8,256,8,balanced,0.02447039932012558
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,1536,7168,8,256,8,balanced,0.2719487905502319
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,1536,7168,8,256,8,balanced,0.31541121006011963
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,1536,7168,8,256,8,balanced,0.024326400458812715
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,1536,7168,8,256,8,balanced,0.15081919431686402
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,1536,7168,8,256,8,balanced,0.31568639278411864
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,1536,7168,8,256,8,balanced,0.024531200528144836
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,1536,7168,8,256,8,balanced,0.10502400398254394
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,1536,7168,8,256,8,balanced,0.3151295900344849
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,1536,7168,8,256,8,balanced,0.2661535978317261
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,2048,7168,8,256,8,balanced,0.027603200078010558
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,2048,7168,8,256,8,balanced,0.3599488019943237
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,2048,7168,8,256,8,balanced,0.4163839817047119
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,2048,7168,8,256,8,balanced,0.027606400847434997
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,2048,7168,8,256,8,balanced,0.19688960313796997
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,2048,7168,8,256,8,balanced,0.4150720119476318
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,2048,7168,8,256,8,balanced,0.028038400411605834
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,2048,7168,8,256,8,balanced,0.13426879644393921
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,2048,7168,8,256,8,balanced,0.41604161262512207
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,2048,7168,8,256,8,balanced,0.34235200881958006
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,3072,7168,8,256,8,balanced,0.03498879969120026
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,3072,7168,8,256,8,balanced,0.5325247764587402
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,3072,7168,8,256,8,balanced,0.6152991771697998
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,1,7168,8,256,16,balanced,0.01401599943637848
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,1,7168,8,256,16,balanced,0.013676799833774567
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,1,7168,8,256,16,balanced,0.05993279814720154
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,1,7168,8,256,16,balanced,0.012828800082206725
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,1,7168,8,256,16,balanced,0.01249919980764389
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,1,7168,8,256,16,balanced,0.06451519727706909
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,1,7168,8,256,16,balanced,0.012969599664211273
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,1,7168,8,256,16,balanced,0.012198399752378464
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,1,7168,8,256,16,balanced,0.0686016023159027
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,1,7168,8,256,16,balanced,0.07140799760818481
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,2,7168,8,256,16,balanced,0.013312000036239623
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,2,7168,8,256,16,balanced,0.014127999544143677
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,2,7168,8,256,16,balanced,0.03043839931488037
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,2,7168,8,256,16,balanced,0.014710399508476257
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,2,7168,8,256,16,balanced,0.012425599992275238
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,2,7168,8,256,16,balanced,0.016051200032234193
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,2,7168,8,256,16,balanced,0.013235199451446533
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,2,7168,8,256,16,balanced,0.013398399949073792
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,2,7168,8,256,16,balanced,0.014905600249767304
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,2,7168,8,256,16,balanced,0.01823039948940277
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,4,7168,8,256,16,balanced,0.014867199957370758
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,4,7168,8,256,16,balanced,0.01412159949541092
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,4,7168,8,256,16,balanced,0.014895999431610107
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,4,7168,8,256,16,balanced,0.014425599575042724
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,4,7168,8,256,16,balanced,0.011878400295972823
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,4,7168,8,256,16,balanced,0.01584320068359375
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,nvfp4,4,7168,8,256,16,balanced,0.013843199610710144
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,nvfp4,4,7168,8,256,16,balanced,0.025091201066970825
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,nvfp4,4,7168,8,256,16,balanced,0.015276800096035003
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,4,7168,8,256,16,balanced,0.018559999763965607
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,float16,8,7168,8,256,16,balanced,0.014604799449443817
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,float16,8,7168,8,256,16,balanced,0.015279999375343323
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,float16,8,7168,8,256,16,balanced,0.016345599293708803
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_prepare,NVLinkTwoSided,fp8,8,7168,8,256,16,balanced,0.015462400019168853
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_dispatch,NVLinkTwoSided,fp8,8,7168,8,256,16,balanced,0.013603200018405915
TRTLLM,1.2.0rc6,NVIDIA GB200,alltoall_combine,NVLinkTwoSided,fp8,8,7168,8,256,16,balanced,0.01590079963207245
