framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1536,4096,0.013763200243314108
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1536,3072,0.006331733365853627
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1536,3072,0.016927999258041383
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1536,3584,0.012868266304334006
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1536,3072,0.012146133184432983
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1536,2560,0.005453866720199585
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1536,2560,0.016548267006874083
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,2048,65536,0.12637440363566083
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1536,2048,0.004737066725889841
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1536,2048,0.01653439998626709
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1536,1536,0.004323199888070424
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1536,2560,0.011181867122650147
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1536,1536,0.015481600165367126
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1536,1024,0.003525333354870478
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1536,1024,0.014710399508476257
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1536,1536,0.009253333012262981
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1536,1024,0.00832533339659373
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1536,2048,0.010411733388900756
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1536,768,0.003028266628583272
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1536,512,0.002881066749493281
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1536,768,0.014487466216087342
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1536,512,0.014532267053922018
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1536,256,0.002629333237806956
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1536,256,0.014418133099873862
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1536,512,0.007530666887760162
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1536,256,0.007113599777221679
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1536,768,0.007894399762153625
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1536,128,0.014619732896486918
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1536,64,0.0022026665508747103
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1536,64,0.014455466469128927
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1536,128,0.006888533135255177
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1536,32,0.00225600004196167
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1536,32,0.014519466956456503
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,65536,0.027639466524124145
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,65536,0.04328533411026001
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,16384,0.010818133751551311
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,16384,0.026821333169937133
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,16384,0.035445332527160645
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,12288,0.010823466380437215
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,12288,0.024821333090464272
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,12288,0.02841493288675944
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,10240,0.010028800368309021
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,10240,0.024800000588099162
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,10240,0.02482773264249166
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,8192,0.008782933155695598
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,8192,0.02232853372891744
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1536,65536,0.12612266540527345
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,7168,0.01034879982471466
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,7168,0.01983039975166321
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,8192,0.021126399437586464
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,6144,0.00985599954922994
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,6144,0.01970240076382955
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,7168,0.019483733177185058
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,5120,0.008748799562454224
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,5120,0.018564265966415406
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,6144,0.017458132902781167
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,4096,0.007098666826883952
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,4096,0.01880000034968058
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,5120,0.01585493286450704
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,3584,0.006289066871007283
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,3584,0.018871466318766274
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,4096,0.013730133573214212
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,3072,0.005858133236567179
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,3072,0.01991573373476664
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,3584,0.012893866499265036
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,2560,0.005039999882380167
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,2560,0.01686506668726603
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,3072,0.011694932977358501
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,2048,0.005895466605822245
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,2048,0.01700053413709005
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,2560,0.011220266421635944
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,1536,0.004826666911443075
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,1536,0.01618559956550598
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,2048,0.010338133573532105
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,1024,0.0038783999780813852
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,1024,0.015069866180419922
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,1536,0.009131733576456707
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,768,0.0034730667869249977
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,768,0.01456106702486674
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,1024,0.008284799754619598
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,512,0.003014400104681651
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,768,0.007573333382606506
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,512,0.015309866269429526
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,256,0.0026410666604836782
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,256,0.015290666619936624
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,512,0.0074879998962084455
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,128,0.0025813333690166474
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,256,0.007077333331108093
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,128,0.014166399836540222
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,64,0.002238933245340983
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,128,0.006759466727574666
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,64,0.014510933558146158
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,1024,32,0.0025685332715511323
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,1024,32,0.014454399545987448
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,65536,0.023170133431752525
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,65536,0.037988265355428055
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,16384,0.014573867122332254
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,16384,0.02678080002466838
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,1024,65536,0.12532587051391603
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,12288,0.012131200234095255
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,12288,0.02542613347371419
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,12288,0.028109866380691528
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,10240,0.011325866977373759
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,10240,0.022829866409301756
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,16384,0.03505706787109375
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,8192,0.010175999999046326
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,8192,0.020860799153645835
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,10240,0.02483946681022644
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,7168,0.008770133058230083
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,7168,0.020848000049591066
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,8192,0.021086933215459187
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,6144,0.008402132987976074
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,6144,0.0196341335773468
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,7168,0.019399466117223103
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,5120,0.007484800120194752
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,5120,0.018616533279418944
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,6144,0.017538134256998697
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,4096,0.006723199784755707
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,4096,0.019318399826685588
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,5120,0.015731199582417806
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,3584,0.006277333199977875
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,3584,0.016683733463287352
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,4096,0.013730133573214212
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,3072,0.00561599979797999
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,3584,0.012843733032544455
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,3072,0.016567466656366985
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,2560,0.005097599824269613
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,2560,0.017757866779963175
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,3072,0.011636267105738323
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,2048,0.004612266520659129
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,2048,0.016237866878509522
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,2048,0.010357333223025005
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,1536,0.0038058665891488397
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,1536,0.016008533040682473
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,1536,0.009165866176287334
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,1024,0.003387733300526937
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,1024,0.017089066902796428
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,1024,0.007914666831493378
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,768,0.0029504001140594482
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,768,0.0156960000594457
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,768,0.007534933090209961
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,512,0.0025898667673269907
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,512,0.01444906691710154
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,512,0.007480533421039581
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,256,0.0024256000916163126
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,256,0.014180266857147216
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,256,0.0067104001839955645
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,128,0.002186666677395503
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,128,0.014441600441932679
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,128,0.006687999765078227
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,64,0.0021727999051411946
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,64,0.01448853313922882
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,768,32,0.002160000056028366
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,768,32,0.013182933131853739
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,65536,0.017998933792114258
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,65536,0.03626773357391357
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,768,65536,0.1226207971572876
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,16384,0.010942932963371278
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,16384,0.02490239938100179
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,16384,0.03541546662648519
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,12288,0.009723732868830364
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,12288,0.024167466163635253
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,12288,0.028126933177312213
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,10240,0.0087936004002889
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,10240,0.022872533400853476
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,10240,0.024817067384719848
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,8192,0.007549866537253062
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,8192,0.021314134200414024
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,65536,0.12181866963704427
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,7168,0.007206400235493978
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,7168,0.02062506675720215
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,8192,0.020812799533208214
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,6144,0.006774400174617767
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,6144,0.0195360004901886
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,7168,0.01903466582298279
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,5120,0.006692266464233399
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,5120,0.01908586621284485
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,6144,0.01736853321393331
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,4096,0.006683733562628429
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,4096,0.018504534165064493
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,5120,0.015756799777348836
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,3584,0.00590826670328776
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,3584,0.016511999567349753
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,4096,0.013267200191815695
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,3072,0.005485866467158
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,3072,0.019320533672968546
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,3584,0.012820266683896384
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,2560,0.005031466484069824
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,3072,0.012027733524640401
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,2560,0.017220266660054526
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,2048,0.004758400221665701
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,2048,0.01656426688035329
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,2560,0.010818133751551311
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,1536,0.004271999994913737
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,2048,0.00995306670665741
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,1536,0.015599999825159708
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,1024,0.003491200009981791
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,1024,0.015796266992886863
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,1536,0.009121066331863404
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,768,0.002961066613594691
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,1024,0.00829013337691625
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,768,0.01451520025730133
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,512,0.00264533335963885
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,512,0.014478933811187745
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,768,0.007942399879296621
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,512,0.007468800246715546
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,256,0.0026154667139053345
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,256,0.014612266421318054
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,256,0.007102933526039123
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,128,0.002268799891074498
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,128,0.014600533246994018
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,512,128,0.007031466563542683
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,64,0.0021290667355060577
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,64,0.014503467082977294
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,512,32,0.0022570667167504626
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,512,32,0.014519466956456503
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,256,65536,0.017038933436075845
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,256,65536,0.03460586468378703
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,256,16384,0.00809279978275299
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,256,16384,0.022822399934132896
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,256,16384,0.03542399803797404
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,256,12288,0.007181866466999054
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,256,12288,0.021800533930460612
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,256,12288,0.028032000859578448
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,256,10240,0.006299733122189839
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,256,10240,0.021423999468485513
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,256,10240,0.02435413400332133
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,256,8192,0.0059125334024429325
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,256,8192,0.020793600877126058
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,256,8192,0.02101226647694906
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,256,7168,0.005862399935722351
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,256,7168,0.02068480054537455
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,256,65536,0.12120532989501953
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,256,6144,0.006390400230884552
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,256,7168,0.018990933895111084
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,256,6144,0.019734400510787963
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,256,5120,0.006698666512966156
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,256,5120,0.02097919980684916
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,256,6144,0.01733013391494751
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,256,4096,0.00586346685886383
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,256,5120,0.01609493295351664
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,256,4096,0.017537067333857216
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,256,3584,0.005500799914201101
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,80,256,3584,0.01842133402824402
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,256,4096,0.01365013321240743
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,80,256,3072,0.005485866467158
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,80,256,3584,0.012795733412106833
